,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
450,1,9.0,0.0,0,2279,1,False,False,True,False,True,False
451,0,95.0,5.0,0,7063,0,False,False,True,False,True,False
452,1,87.0,4.0,1,4434,1,False,True,False,False,False,True
453,0,68.0,2.0,0,8107,1,False,True,False,False,False,True
454,0,5.0,0.0,1,9845,0,False,False,True,False,True,False
455,0,69.0,4.0,0,4853,1,False,False,True,False,False,True
456,0,89.0,1.0,0,495,0,False,True,False,False,True,False
457,1,71.0,4.0,1,8064,1,False,True,False,True,False,False
458,0,73.0,1.0,0,7302,0,False,False,True,True,False,False
459,0,45.0,0.0,0,9077,1,False,True,False,False,False,True
460,1,80.0,4.0,0,623,1,False,True,False,False,True,False
461,1,88.0,3.0,0,8442,1,False,True,False,False,True,False
462,0,67.0,3.0,0,920,1,False,False,True,False,False,True
463,1,16.0,1.0,1,2056,1,False,True,False,False,False,True
464,1,29.0,3.0,1,5880,0,False,True,False,True,False,False
465,0,64.0,4.0,0,798,0,False,False,True,True,False,False
466,0,63.0,3.0,1,8246,1,False,False,True,False,False,True
467,0,0.0,5.0,1,6542,1,False,False,True,False,False,True
468,0,91.0,4.0,1,2113,1,False,False,True,False,True,False
469,1,0.0,1.0,0,1751,1,False,False,True,False,True,False
470,1,82.0,0.0,0,3995,1,False,False,True,False,False,True
471,0,80.0,5.0,1,9478,0,False,False,True,True,False,False
472,1,83.0,0.0,1,6338,0,False,False,True,False,True,False
473,0,36.0,1.0,1,8568,0,False,True,False,True,False,False
474,1,28.0,3.0,1,3018,1,False,False,True,False,False,True
475,1,20.0,0.0,0,9154,1,False,False,True,False,False,True
476,1,25.0,2.0,0,223,1,False,False,True,False,False,True
477,1,15.0,4.0,0,5535,0,False,False,True,True,False,False
478,0,40.0,4.0,1,7851,1,False,True,False,False,True,False
479,0,20.0,2.0,1,1975,1,False,True,False,False,False,True
480,0,31.0,4.0,1,6388,1,False,True,False,False,True,False
481,1,65.0,4.0,0,1973,1,False,False,True,False,False,True
482,0,31.0,3.0,1,2022,0,False,False,True,True,False,False
483,0,45.0,0.0,0,2879,0,False,True,False,True,False,False
484,1,3.0,3.0,1,5526,1,False,True,False,False,True,False
485,1,78.0,2.5,1,397,0,False,True,False,True,False,False
486,0,60.0,4.0,0,5124,0,False,True,False,False,True,False
487,1,8.0,0.0,1,9457,1,False,True,False,False,False,True
488,0,100.0,4.0,0,7179,1,False,True,False,False,False,True
489,1,81.0,5.0,1,5328,1,False,True,False,False,True,False
490,1,40.0,2.0,1,7300,1,False,False,True,False,False,True
491,0,73.0,0.0,0,6387,0,False,True,False,True,False,False
492,1,71.0,2.0,1,3429,1,False,True,False,False,False,True
493,0,26.0,4.0,0,3171,1,False,False,True,False,False,True
494,1,30.0,1.0,1,9772,1,False,False,True,False,False,True
495,1,83.0,0.0,0,2969,1,True,False,False,False,True,False
496,0,100.0,1.0,1,9098,1,False,True,False,False,False,True
497,0,24.0,4.0,1,1897,0,False,False,True,True,False,False
498,1,56.0,5.0,1,8295,0,False,False,True,True,False,False
499,0,27.0,3.0,0,6235,0,False,False,True,True,False,False
500,0,88.0,2.0,1,3675,1,False,False,True,False,True,False
501,0,18.0,3.0,0,9116,0,False,True,False,True,False,False
502,1,2.0,2.0,0,267,1,False,False,True,False,False,True
503,1,44.0,5.0,1,9007,0,False,False,True,True,False,False
504,1,89.0,3.0,0,8142,0,False,True,False,False,True,False
505,1,3.0,2.0,1,8726,1,False,True,False,False,True,False
506,1,32.0,1.0,0,4388,0,False,False,True,True,False,False
507,0,99.0,1.0,1,6786,1,False,True,False,False,False,True
508,1,40.0,3.0,0,9229,1,False,False,True,False,True,False
509,0,100.0,5.0,0,4342,1,False,False,True,False,False,True
510,0,45.0,1.0,1,794,1,False,False,True,False,True,False
511,1,41.0,5.0,0,5414,1,True,False,False,True,False,False
512,1,100.0,2.0,1,6737,1,False,False,True,False,True,False
513,0,22.0,0.0,1,9268,1,False,False,True,False,True,False
514,0,34.0,1.0,1,2877,1,False,True,False,False,True,False
515,1,41.0,3.0,0,7657,0,False,True,False,True,False,False
516,0,78.0,0.0,1,3197,0,False,False,True,False,True,False
517,0,21.0,3.0,0,9974,1,False,True,False,False,True,False
518,1,43.0,1.0,1,4801,1,False,False,True,False,True,False
519,1,24.0,1.0,0,4743,0,False,False,True,False,True,False
520,1,24.0,0.0,0,2918,0,False,False,True,True,False,False
521,0,80.0,2.5,1,9607,1,False,True,False,False,False,True
522,1,20.0,0.0,1,5224,1,False,False,True,False,True,False
523,1,36.0,4.0,0,4869,1,False,False,True,False,False,True
524,1,25.0,5.0,1,7792,1,False,True,False,False,True,False
525,0,46.0,2.5,0,6239,0,False,False,True,False,True,False
526,0,20.0,0.0,1,1327,1,False,True,False,False,False,True
527,1,67.0,2.0,1,7506,0,False,False,True,False,True,False
528,1,7.0,2.5,1,2122,0,False,True,False,True,False,False
529,0,77.0,1.0,0,8995,0,False,True,False,False,True,False
530,1,70.0,5.0,1,1518,0,False,False,True,True,False,False
531,1,26.0,2.0,0,8318,0,True,False,False,True,False,False
532,1,55.0,1.0,0,2671,1,False,False,True,False,False,True
533,0,5.0,2.5,1,7352,0,False,True,False,True,False,False
534,0,37.0,5.0,1,1293,1,False,True,False,False,True,False
535,1,9.0,1.0,0,8253,1,False,True,False,False,True,False
536,1,61.0,3.0,0,5023,0,False,True,False,True,False,False
537,1,83.0,1.0,0,6573,1,False,True,False,False,False,True
538,0,89.0,3.0,1,3430,0,False,False,True,False,True,False
539,0,38.0,1.0,0,469,1,False,False,True,False,True,False
540,1,60.0,4.0,0,3456,1,False,True,False,False,False,True
541,0,85.0,4.0,0,9406,1,False,True,False,False,False,True
542,0,12.0,2.0,1,238,1,False,False,True,False,True,False
543,0,34.0,2.5,1,8080,1,False,True,False,False,True,False
544,1,68.0,5.0,0,8693,1,False,True,False,False,True,False
545,0,41.0,2.5,0,239,1,False,False,True,False,False,True
546,0,90.0,5.0,0,2990,1,False,False,True,False,True,False
547,0,9.0,3.0,1,7314,1,False,True,False,False,False,True
548,0,76.0,3.0,1,116,1,False,False,True,False,False,True
549,1,3.0,2.0,1,5812,1,False,False,True,False,False,True
550,0,2.0,2.5,0,9164,0,False,True,False,True,False,False
551,0,63.0,0.0,1,9397,1,False,True,False,False,False,True
552,0,93.0,2.5,1,6469,1,False,False,True,False,True,False
553,1,62.0,0.0,1,1854,1,False,True,False,False,False,True
554,1,15.0,4.0,1,1654,1,False,False,True,False,False,True
555,0,31.0,1.0,0,6352,1,False,False,True,False,False,True
556,1,41.0,3.0,1,1713,1,False,False,True,False,True,False
557,0,100.0,2.0,0,9191,1,False,True,False,False,True,False
558,1,38.0,1.0,0,8581,1,True,False,False,False,True,False
559,0,43.0,1.0,1,9311,1,False,False,True,False,True,False
560,1,47.0,4.0,0,3693,0,False,True,False,True,False,False
561,1,32.0,0.0,0,1398,0,False,True,False,True,False,False
562,1,25.0,1.0,0,3285,0,False,True,False,True,False,False
563,1,69.0,2.0,0,4302,1,False,True,False,False,False,True
564,1,62.0,3.0,0,5551,1,False,True,False,False,False,True
565,0,67.0,0.0,0,9891,0,False,True,False,False,True,False
566,0,73.0,1.0,0,7634,1,True,False,False,False,True,False
567,0,100.0,4.0,0,7974,1,False,True,False,False,False,True
568,0,100.0,1.0,0,3421,1,False,True,False,False,True,False
569,1,14.0,2.0,1,930,1,False,False,True,False,True,False
570,0,4.0,2.0,0,2229,0,False,True,False,True,False,False
571,1,20.0,0.0,0,8432,1,False,False,True,False,True,False
572,0,34.0,5.0,1,8161,1,False,True,False,False,True,False
573,1,92.0,2.0,0,3288,0,True,False,False,True,False,False
574,0,56.0,1.0,1,9696,1,False,True,False,False,True,False
575,1,82.0,4.0,0,7309,0,True,False,False,True,False,False
576,1,49.0,3.0,1,4834,0,False,False,True,True,False,False
577,1,62.0,5.0,1,8510,1,False,False,True,False,False,True
578,1,94.0,0.0,1,9084,1,False,False,True,False,True,False
579,0,4.0,5.0,0,5512,1,False,True,False,False,False,True
580,1,68.0,0.0,0,2959,1,False,True,False,False,True,False
581,0,97.0,5.0,0,3290,0,False,True,False,True,False,False
582,1,38.0,4.0,0,4384,1,False,True,False,False,False,True
583,1,57.0,3.0,0,2805,1,False,True,False,False,False,True
584,0,12.0,1.0,0,4585,1,False,True,False,False,False,True
585,1,49.0,4.0,0,8458,1,False,False,True,False,True,False
586,0,95.0,3.0,0,6193,1,False,False,True,False,False,True
587,1,8.0,0.0,0,9327,0,True,False,False,True,False,False
588,1,34.0,2.0,0,1088,0,True,False,False,True,False,False
589,1,20.0,1.0,1,3704,0,False,False,True,True,False,False
590,0,51.0,1.0,0,1494,0,False,True,False,False,True,False
591,0,4.0,0.0,0,6978,0,False,True,False,True,False,False
592,1,60.0,2.0,1,6212,1,False,True,False,False,False,True
593,1,49.0,1.0,0,4568,1,True,False,False,False,True,False
594,0,29.0,2.0,1,7157,1,False,True,False,False,False,True
595,1,97.0,5.0,0,8703,0,False,True,False,True,False,False
596,0,89.0,1.0,0,8707,1,False,True,False,False,False,True
597,1,23.0,4.0,1,143,1,False,True,False,True,False,False
598,0,93.0,5.0,0,9673,0,False,False,True,True,False,False
599,0,64.0,2.5,1,2782,1,False,False,True,False,True,False
600,1,47.0,3.0,0,5594,0,False,True,False,True,False,False
601,0,28.0,2.0,0,8937,0,False,True,False,True,False,False
602,1,2.0,5.0,0,4575,1,False,True,False,False,True,False
603,0,75.0,5.0,1,4424,1,False,False,True,False,True,False
604,0,54.0,5.0,0,9570,1,False,False,True,False,False,True
605,0,67.0,1.0,1,6255,0,False,True,False,False,True,False
606,1,38.0,0.0,0,2954,1,False,True,False,False,False,True
607,0,75.0,4.0,0,4621,0,False,True,False,False,True,False
608,1,50.0,4.0,0,9316,1,True,False,False,False,True,False
609,1,68.0,2.0,1,1883,0,False,True,False,True,False,False
610,0,100.0,2.5,0,1495,1,False,True,False,False,False,True
611,0,97.0,3.0,1,630,1,False,True,False,False,True,False
612,1,36.0,0.0,0,9507,0,False,True,False,True,False,False
613,0,97.0,3.0,0,9539,0,False,True,False,True,False,False
614,0,7.0,2.0,1,9475,1,False,False,True,False,True,False
615,0,21.0,4.0,0,318,1,False,True,False,False,False,True
616,1,99.0,5.0,1,6483,1,False,False,True,False,False,True
617,0,39.0,0.0,1,7843,1,False,False,True,False,True,False
618,0,32.0,2.0,1,2707,1,False,True,False,False,False,True
619,0,17.0,3.0,0,5593,0,False,False,True,True,False,False
620,1,49.0,1.0,1,3624,0,False,False,True,False,True,False
621,1,78.0,4.0,0,8671,1,False,False,True,False,False,True
622,1,39.0,4.0,1,8907,1,False,True,False,False,True,False
623,0,66.0,5.0,0,5534,1,False,False,True,False,False,True
624,0,29.0,0.0,0,7262,1,False,False,True,False,True,False
625,1,86.0,2.0,1,8276,1,False,True,False,False,True,False
626,1,63.0,4.0,1,8229,0,False,False,True,True,False,False
627,0,43.0,0.0,0,121,1,False,True,False,False,True,False
628,0,82.0,1.0,0,368,1,True,False,False,False,False,True
629,1,34.0,5.0,0,6141,1,False,True,False,False,True,False
630,0,95.0,1.0,0,1114,1,True,False,False,False,False,True
631,1,63.0,2.0,0,948,1,False,True,False,False,False,True
632,1,32.0,2.0,1,4520,1,False,True,False,False,False,True
633,1,48.0,2.0,1,867,1,False,False,True,False,False,True
634,1,50.0,4.0,0,7947,1,False,False,True,False,False,True
635,1,0.0,5.0,0,3837,0,False,True,False,True,False,False
636,0,88.0,3.0,0,1574,1,False,False,True,False,True,False
637,1,9.0,2.5,1,1916,0,False,True,False,True,False,False
638,0,20.0,4.0,0,5284,0,False,True,False,False,True,False
639,0,77.0,3.0,0,1156,1,False,False,True,False,True,False
640,0,80.0,2.0,1,2688,1,False,False,True,False,False,True
641,0,8.0,0.0,1,6466,1,False,True,False,False,False,True
642,0,57.0,2.0,0,1591,0,False,False,True,False,True,False
643,0,31.0,1.0,0,5974,0,False,False,True,True,False,False
644,1,86.0,2.0,1,6168,0,False,True,False,True,False,False
645,0,18.0,1.0,1,3387,1,False,True,False,False,True,False
646,1,68.0,2.5,0,4165,0,False,False,True,True,False,False
647,1,100.0,1.0,0,2815,1,False,False,True,False,True,False
648,1,100.0,2.0,1,2548,1,False,False,True,False,False,True
649,0,46.0,2.5,1,4231,0,False,False,True,False,True,False
650,0,63.0,5.0,0,5140,1,False,False,True,False,True,False
651,0,100.0,2.0,1,8893,1,False,False,True,False,False,True
652,0,18.0,0.0,0,8590,0,False,True,False,True,False,False
653,0,45.0,0.0,0,7545,1,False,True,False,False,True,False
654,1,7.0,1.0,1,645,0,False,False,True,True,False,False
655,1,98.0,3.0,1,6728,1,False,True,False,False,False,True
656,1,32.0,5.0,0,7053,0,False,True,False,True,False,False
657,1,8.0,3.0,1,2013,0,False,False,True,True,False,False
658,1,97.0,1.0,0,8036,1,False,True,False,False,False,True
659,0,69.0,3.0,1,3105,0,False,True,False,True,False,False
660,0,7.0,4.0,0,6262,1,False,False,True,False,False,True
661,1,77.0,5.0,0,1340,0,False,True,False,True,False,False
662,1,34.0,2.5,1,2628,0,False,False,True,False,True,False
663,0,41.0,0.0,0,9975,1,False,False,True,False,False,True
664,0,100.0,3.0,0,4795,1,False,True,False,False,False,True
665,0,39.0,0.0,1,34,0,False,False,True,True,False,False
666,1,84.0,1.0,0,1539,0,False,True,False,False,True,False
667,0,48.0,5.0,1,4396,1,False,False,True,False,True,False
668,0,64.0,1.0,1,2738,0,False,True,False,True,False,False
669,0,78.0,0.0,0,726,1,False,True,False,False,False,True
670,0,13.0,1.0,0,6891,0,False,True,False,True,False,False
671,1,79.0,4.0,1,708,1,False,False,True,False,False,True
672,0,7.0,2.0,1,1223,1,False,False,True,False,False,True
673,1,39.0,2.0,0,3424,0,False,False,True,True,False,False
674,0,35.0,2.5,0,8688,1,False,False,True,False,False,True
675,0,61.0,4.0,0,3691,1,True,False,False,False,True,False
676,0,26.0,5.0,0,8540,1,False,False,True,False,False,True
677,1,25.0,2.0,0,9425,1,True,False,False,False,False,True
678,1,49.0,5.0,1,5788,1,False,True,False,False,False,True
679,1,88.0,3.0,1,9666,1,False,True,False,False,False,True
680,0,1.0,2.0,1,5212,1,False,True,False,False,False,True
681,0,47.0,3.0,0,3107,1,True,False,False,False,True,False
682,1,92.0,2.5,1,6171,0,False,False,True,True,False,False
683,1,46.0,2.0,0,1346,1,False,False,True,False,True,False
684,1,96.0,3.0,0,2909,1,False,True,False,False,False,True
685,1,81.0,2.5,0,7427,1,True,False,False,False,True,False
686,0,58.0,2.0,0,4846,0,True,False,False,False,True,False
687,0,40.0,0.0,0,6390,0,False,False,True,True,False,False
688,1,93.0,3.0,0,7577,1,False,False,True,False,False,True
689,1,63.0,5.0,1,1906,1,False,True,False,True,False,False
690,1,31.0,2.0,1,5945,0,False,False,True,False,True,False
691,0,57.0,4.0,0,7089,1,False,True,False,False,True,False
692,1,58.0,0.0,0,1824,1,False,False,True,False,True,False
693,0,30.0,1.0,1,5877,0,False,True,False,True,False,False
694,1,54.0,2.0,0,1929,0,True,False,False,False,True,False
695,0,85.0,0.0,0,9374,0,False,False,True,True,False,False
696,1,40.0,0.0,0,9588,0,False,True,False,True,False,False
697,1,36.0,3.0,0,1817,1,False,True,False,False,False,True
698,0,41.0,0.0,0,4184,1,False,False,True,False,False,True
699,1,92.0,2.0,1,7890,1,False,False,True,False,True,False
700,1,22.0,1.0,0,82,0,False,False,True,True,False,False
701,0,79.0,5.0,0,8011,1,True,False,False,True,False,False
702,0,62.0,4.0,1,4613,1,False,True,False,False,False,True
703,1,7.0,2.5,0,2810,1,False,True,False,False,True,False
704,0,18.0,4.0,1,1609,1,False,True,False,False,False,True
705,1,15.0,4.0,0,9519,1,False,True,False,False,False,True
706,0,11.0,2.0,0,4588,0,True,False,False,True,False,False
707,1,5.0,5.0,0,2992,1,False,False,True,False,False,True
708,0,46.0,0.0,1,8430,1,False,True,False,False,True,False
709,1,61.0,4.0,0,9207,1,False,False,True,False,True,False
710,1,35.0,5.0,0,8093,1,False,True,False,False,True,False
711,0,38.0,0.0,1,4293,0,False,True,False,False,True,False
712,1,100.0,2.5,0,4175,1,False,False,True,False,False,True
713,1,51.0,5.0,1,9195,1,False,True,False,False,True,False
714,0,10.0,2.5,0,8405,1,False,False,True,False,True,False
715,0,5.0,2.5,0,4034,1,True,False,False,False,True,False
716,0,99.0,0.0,1,1696,1,False,True,False,False,True,False
717,1,24.0,3.0,0,67,1,False,False,True,False,False,True
718,0,8.0,4.0,0,1733,1,False,True,False,False,False,True
719,0,75.0,3.0,1,6877,0,False,True,False,True,False,False
720,1,96.0,1.0,0,7022,1,False,True,False,False,False,True
721,1,11.0,2.5,0,1951,1,False,False,True,False,True,False
722,0,30.0,0.0,1,9522,1,False,False,True,False,True,False
723,0,63.0,0.0,1,8797,1,False,False,True,False,True,False
724,0,90.0,1.0,1,99,0,False,False,True,False,True,False
725,1,95.0,0.0,1,8508,1,False,True,False,False,True,False
726,1,8.0,4.0,0,6360,0,False,True,False,True,False,False
727,0,100.0,5.0,0,9339,0,False,True,False,True,False,False
728,0,10.0,2.5,1,3129,0,False,True,False,True,False,False
729,1,45.0,3.0,0,6906,0,False,True,False,True,False,False
730,0,34.0,3.0,0,7943,0,False,True,False,True,False,False
731,1,100.0,4.0,1,6358,0,False,False,True,False,True,False
732,0,31.0,4.0,0,6556,1,False,True,False,False,False,True
733,0,49.0,2.5,0,695,1,True,False,False,False,False,True
734,0,100.0,4.0,0,6657,1,False,True,False,False,False,True
735,0,93.0,5.0,0,7750,1,False,False,True,False,True,False
736,0,96.0,2.5,1,9541,1,False,False,True,False,False,True
737,0,32.0,0.0,1,5452,0,False,True,False,True,False,False
738,0,61.0,0.0,1,9948,0,False,False,True,True,False,False
739,1,69.0,2.0,1,1889,1,False,True,False,False,True,False
740,0,64.0,4.0,0,5811,1,False,True,False,False,True,False
741,0,29.0,3.0,1,3196,1,False,False,True,False,True,False
742,0,1.0,4.0,0,5114,1,False,False,True,False,False,True
743,1,19.0,5.0,0,9576,0,False,True,False,True,False,False
744,1,32.0,2.5,0,4564,1,False,True,False,False,False,True
745,0,44.0,1.0,1,2343,0,False,False,True,False,True,False
746,0,100.0,2.5,0,9739,1,True,False,False,False,False,True
747,1,29.0,5.0,0,1298,0,False,False,True,True,False,False
748,0,83.0,3.0,0,253,0,False,True,False,False,True,False
749,1,30.0,4.0,1,666,1,False,True,False,False,True,False
750,1,16.0,5.0,1,490,0,False,False,True,False,True,False
751,0,86.0,5.0,0,1360,1,False,True,False,False,True,False
752,1,8.0,0.0,0,6217,1,False,True,False,False,False,True
753,0,9.0,5.0,1,7929,0,False,False,True,True,False,False
754,1,7.0,3.0,0,3988,0,False,True,False,True,False,False
755,1,92.0,2.0,0,6012,0,False,True,False,True,False,False
756,1,68.0,3.0,0,1332,0,False,True,False,False,True,False
757,1,47.0,3.0,0,4874,1,False,False,True,False,True,False
758,0,89.0,1.0,1,3501,0,False,True,False,True,False,False
759,1,10.0,1.0,0,4916,0,False,False,True,True,False,False
760,1,96.0,0.0,0,606,1,False,False,True,False,False,True
761,1,21.0,1.0,1,9682,0,False,False,True,True,False,False
762,0,39.0,1.0,0,507,1,False,True,False,False,False,True
763,0,67.0,2.0,1,3640,0,False,False,True,False,True,False
764,1,27.0,2.5,1,7152,0,False,True,False,True,False,False
765,1,17.0,1.0,0,3073,1,False,False,True,False,False,True
766,0,2.0,4.0,0,9564,1,True,False,False,False,False,True
767,1,25.0,2.0,0,4375,0,True,False,False,True,False,False
768,1,27.0,0.0,1,7171,1,False,True,False,False,False,True
769,0,34.0,2.5,1,4757,0,False,True,False,True,False,False
770,1,41.0,4.0,1,6688,0,False,False,True,False,True,False
771,1,98.0,2.0,1,8177,1,False,True,False,False,False,True
772,1,51.0,0.0,0,61,1,False,False,True,False,True,False
773,1,80.0,4.0,0,4259,0,False,True,False,True,False,False
774,1,90.0,5.0,1,1084,1,False,True,False,False,True,False
775,1,78.0,2.0,1,7876,1,False,True,False,False,False,True
776,0,84.0,2.0,1,882,1,False,True,False,False,False,True
777,0,44.0,5.0,0,697,1,True,False,False,False,False,True
778,0,11.0,3.0,1,8412,1,False,False,True,False,False,True
